country_code_1,country_code_2,mean_ratio,country_name_1,country_name_2,cont_order_1,cont_order_2
CO,UA,1.0000112099344847,Colombia,Ukraine,2,4
CO,US,0.9999356498144373,Colombia,United States of America,2,2
CO,VN,1.0000017565007269,Colombia,Viet Nam,2,3
CO,ZA,0.9999778813430686,Colombia,South Africa,2,1
CZ,AE,1.0002599336618145,Czech Republic,United Arab Emirates,4,3
CZ,AR,1.000228031778356,Czech Republic,Argentina,4,2
CZ,AT,1.0002981565735438,Czech Republic,Austria,4,4
CZ,AU,1.0002256812008212,Czech Republic,Australia,4,5
CZ,BA,1.0002996622142457,Czech Republic,Bosnia and Herzegovina,4,4
CZ,BE,1.0002551569479998,Czech Republic,Belgium,4,4
CZ,BG,1.000298996193021,Czech Republic,Bulgaria,4,4
CZ,BH,1.0002869341297698,Czech Republic,Bahrain,4,3
CZ,BR,1.0001872373666116,Czech Republic,Brazil,4,2
CZ,BY,1.0002867701407987,Czech Republic,Belarus,4,4
CZ,CA,1.00027863698064,Czech Republic,Canada,4,2
CZ,CH,1.0002986188642553,Czech Republic,Switzerland,4,4
CZ,CL,1.0002297349869425,Czech Republic,Chile,4,2
CZ,CO,1.000295012853476,Czech Republic,Colombia,4,2
CZ,DE,1.0002972686747251,Czech Republic,Germany,4,4
CZ,DK,1.0002965037009046,Czech Republic,Denmark,4,4
CZ,DZ,1.000296497472278,Czech Republic,Algeria,4,1
CZ,EE,1.0001547185090152,Czech Republic,Estonia,4,4
CZ,EG,1.0002729344424255,Czech Republic,Egypt,4,1
CZ,ES,1.0002683125599634,Czech Republic,Spain,4,4
CZ,FI,1.0001160269102285,Czech Republic,Finland,4,4
CZ,FR,1.0002520536617088,Czech Republic,France,4,4
CZ,GB,1.0000696384823489,Czech Republic,United Kingdom of Great Britain and Northern Ireland,4,4
CZ,GE,1.000293090736875,Czech Republic,Georgia,4,3
CZ,GR,1.0002950316252328,Czech Republic,Greece,4,4
CZ,HK,1.0002896665285725,Czech Republic,Hong Kong,4,3
CZ,HR,1.0000871116718442,Czech Republic,Croatia,4,4
CZ,HU,1.0002843952943203,Czech Republic,Hungary,4,4
CZ,ID,1.0003008602926913,Czech Republic,Indonesia,4,3
CZ,IE,1.000293743866277,Czech Republic,Ireland,4,4
CZ,IL,1.000290498104399,Czech Republic,Israel,4,3
CZ,IN,1.000280227414578,Czech Republic,India,4,3
CZ,IQ,1.0002682873255184,Czech Republic,Iraq,4,3
CZ,IT,1.0002551952280103,Czech Republic,Italy,4,4
CZ,JO,1.0002689927497712,Czech Republic,Jordan,4,3
CZ,JP,1.0003027027888372,Czech Republic,Japan,4,3
CZ,KH,1.0001898547839259,Czech Republic,Cambodia,4,3
CZ,KR,1.000265778862799,Czech Republic,Republic of Korea,4,3
CZ,KW,1.0002192046662017,Czech Republic,Kuwait,4,3
CZ,KZ,1.0002775073940917,Czech Republic,Kazakhstan,4,3
CZ,LT,1.000294646496747,Czech Republic,Lithuania,4,4
CZ,LV,1.0002723598471484,Czech Republic,Latvia,4,4
CZ,MX,1.0002932741580426,Czech Republic,Mexico,4,2
CZ,MY,1.000289655555204,Czech Republic,Malaysia,4,3
CZ,NL,1.0002975780342855,Czech Republic,Netherlands,4,4
CZ,NO,1.00029958568322,Czech Republic,Norway,4,4
CZ,NZ,1.0002984664694674,Czech Republic,New Zealand,4,5
CZ,PE,1.0002942749669623,Czech Republic,Peru,4,2
CZ,PH,1.0002940206170945,Czech Republic,Philippines,4,3
CZ,PK,1.000280160108833,Czech Republic,Pakistan,4,3
CZ,PL,1.0002013545340334,Czech Republic,Poland,4,4
CZ,PT,1.0002950324336828,Czech Republic,Portugal,4,4
CZ,QA,1.0002754758923809,Czech Republic,Qatar,4,3
CZ,RO,1.0002901455862103,Czech Republic,Romania,4,4
CZ,RS,1.0002860652431362,Czech Republic,Serbia,4,4
CZ,RU,1.000237098511545,Czech Republic,Russian Federation,4,4
CZ,SA,1.0001725072242607,Czech Republic,Saudi Arabia,4,3
CZ,SE,1.0002184028896293,Czech Republic,Sweden,4,4
CZ,SG,1.0002385882900857,Czech Republic,Singapore,4,3
CZ,SI,1.0001511886491863,Czech Republic,Slovenia,4,4
CZ,SK,1.0002919012598,Czech Republic,Slovakia,4,4
CZ,TH,1.0002451226772076,Czech Republic,Thailand,4,3
CZ,TR,1.0002302772958096,Czech Republic,Turkey,4,3
CZ,TW,1.0003080091932581,Czech Republic,"Taiwan, Province of China",4,3
CZ,UA,1.000301034499612,Czech Republic,Ukraine,4,4
CZ,US,1.0002349579222523,Czech Republic,United States of America,4,2
CZ,VN,1.0002939213346156,Czech Republic,Viet Nam,4,3
CZ,ZA,1.0002748370589034,Czech Republic,South Africa,4,1
DE,AE,0.9999512418447902,Germany,United Arab Emirates,4,3
DE,AR,0.9999247756501379,Germany,Argentina,4,2
DE,AT,1.000001293393657,Germany,Austria,4,4
DE,AU,0.9999115580619643,Germany,Australia,4,5
DE,BA,1.0000061038549206,Germany,Bosnia and Herzegovina,4,4
DE,BE,0.9999538266839447,Germany,Belgium,4,4
DE,BG,1.0000052942237352,Germany,Bulgaria,4,4
DE,BH,0.9999877669876295,Germany,Bahrain,4,3
DE,BR,0.9998830503200634,Germany,Brazil,4,2
DE,BY,0.9999921340620529,Germany,Belarus,4,4
DE,CA,0.999979729735129,Germany,Canada,4,2
DE,CH,1.0000064493954992,Germany,Switzerland,4,4
DE,CL,0.9999162594149228,Germany,Chile,4,2
DE,CO,0.9999930885188425,Germany,Colombia,4,2
DE,CZ,0.9996985585824425,Germany,Czech Republic,4,4
DE,DK,0.9999997911933167,Germany,Denmark,4,4
DE,DZ,0.9999973646704278,Germany,Algeria,4,1
DE,EE,0.9998450092493714,Germany,Estonia,4,4
DE,EG,0.9999637964825112,Germany,Egypt,4,1
DE,ES,0.9999642061284689,Germany,Spain,4,4
DE,FI,0.9997955503113273,Germany,Finland,4,4
DE,FR,0.999939003302451,Germany,France,4,4
DE,GB,0.999753162238081,Germany,United Kingdom of Great Britain and Northern Ireland,4,4
DE,GE,0.9999966298676716,Germany,Georgia,4,3
DE,GR,0.9999993810202806,Germany,Greece,4,4
DE,HK,0.9999913547593475,Germany,Hong Kong,4,3
DE,HR,0.9997715590208465,Germany,Croatia,4,4
DE,HU,0.9999890501921701,Germany,Hungary,4,4
DE,ID,1.0000059727360786,Germany,Indonesia,4,3
DE,IE,1.0000026728062237,Germany,Ireland,4,4
DE,IL,0.9999927052340918,Germany,Israel,4,3
DE,IN,0.9999706865988022,Germany,India,4,3
DE,IQ,0.9999600531184973,Germany,Iraq,4,3
DE,IT,0.9999477354351551,Germany,Italy,4,4
DE,JO,0.9999605469514549,Germany,Jordan,4,3
DE,JP,1.0000087822332369,Germany,Japan,4,3
DE,KH,0.9998747585522016,Germany,Cambodia,4,3
DE,KR,0.9999612181038138,Germany,Republic of Korea,4,3
DE,KW,0.9999052284066093,Germany,Kuwait,4,3
DE,KZ,0.999974698435696,Germany,Kazakhstan,4,3
DE,LT,0.9999956562345645,Germany,Lithuania,4,4
DE,LV,0.9999730411390092,Germany,Latvia,4,4
DE,MX,0.9999959985541678,Germany,Mexico,4,2
DE,MY,0.9999918362659272,Germany,Malaysia,4,3
DE,NL,1.0000036353320012,Germany,Netherlands,4,4
DE,NO,1.0000087365684187,Germany,Norway,4,4
DE,NZ,0.9999991400158095,Germany,New Zealand,4,5
DE,PE,0.9999915174701576,Germany,Peru,4,2
DE,PH,0.9999940625423224,Germany,Philippines,4,3
DE,PK,0.999975434482063,Germany,Pakistan,4,3
DE,PL,0.9998983664061546,Germany,Poland,4,4
DE,PT,0.9999984263991191,Germany,Portugal,4,4
DE,QA,0.9999686423456378,Germany,Qatar,4,3
DE,RO,0.999991200167148,Germany,Romania,4,4
DE,RS,0.99998966755992,Germany,Serbia,4,4
DE,RU,0.9999264312729209,Germany,Russian Federation,4,4
DE,SA,0.9998512265915135,Germany,Saudi Arabia,4,3
DE,SE,0.9999117700956367,Germany,Sweden,4,4
DE,SG,0.9999322095802894,Germany,Singapore,4,3
DE,SI,0.9998467996917161,Germany,Slovenia,4,4
DE,SK,0.9999949443656341,Germany,Slovakia,4,4
DE,TH,0.9999396622424396,Germany,Thailand,4,3
DE,TR,0.9999165096534599,Germany,Turkey,4,3
DE,TW,1.0000113102774437,Germany,"Taiwan, Province of China",4,3
DE,UA,1.0000049589706344,Germany,Ukraine,4,4
DE,US,0.9999249809034375,Germany,United States of America,4,2
DE,VN,0.9999948670783938,Germany,Viet Nam,4,3
DE,ZA,0.9999682175406627,Germany,South Africa,4,1
DK,AE,0.9999519952999492,Denmark,United Arab Emirates,4,3
DK,AR,0.9999245103116166,Denmark,Argentina,4,2
DK,AT,1.0000011849005255,Denmark,Austria,4,4
DK,AU,0.9999125853041232,Denmark,Australia,4,5
DK,BA,1.0000063825870604,Denmark,Bosnia and Herzegovina,4,4
DK,BE,0.9999540290089366,Denmark,Belgium,4,4
DK,BG,1.0000051737809066,Denmark,Bulgaria,4,4
DK,BH,0.9999873946533198,Denmark,Bahrain,4,3
DK,BR,0.9998838732465463,Denmark,Brazil,4,2
DK,BY,0.9999934252348794,Denmark,Belarus,4,4
DK,CA,0.9999812079211017,Denmark,Canada,4,2
DK,CH,1.0000065183831368,Denmark,Switzerland,4,4
DK,CL,0.9999150380905116,Denmark,Chile,4,2
DK,CO,0.9999926415832342,Denmark,Colombia,4,2
DK,CZ,0.9996977119875465,Denmark,Czech Republic,4,4
DK,DE,0.9999997077306177,Denmark,Germany,4,4
DK,DZ,0.9999983330708657,Denmark,Algeria,4,1
DK,EE,0.9998445888074903,Denmark,Estonia,4,4
DK,EG,0.9999628490941973,Denmark,Egypt,4,1
DK,ES,0.999964406159553,Denmark,Spain,4,4
DK,FI,0.9997925708817006,Denmark,Finland,4,4
DK,FR,0.9999369238047173,Denmark,France,4,4
DK,GB,0.9997554786601073,Denmark,United Kingdom of Great Britain and Northern Ireland,4,4
DK,GE,0.999997001340347,Denmark,Georgia,4,3
DK,GR,0.9999999518444562,Denmark,Greece,4,4
DK,HK,0.9999925284895091,Denmark,Hong Kong,4,3
DK,HR,0.9997702001709282,Denmark,Croatia,4,4
DK,HU,0.9999880071431505,Denmark,Hungary,4,4
DK,ID,1.0000061945157546,Denmark,Indonesia,4,3
DK,IE,1.0000044398662598,Denmark,Ireland,4,4
DK,IL,0.9999929893813206,Denmark,Israel,4,3
DK,IN,0.9999722232334807,Denmark,India,4,3
DK,IQ,0.9999583822919039,Denmark,Iraq,4,3
DK,IT,0.9999478058777646,Denmark,Italy,4,4
DK,JO,0.9999606407719877,Denmark,Jordan,4,3
DK,JP,1.00000877414606,Denmark,Japan,4,3
DK,KH,0.9998738390950301,Denmark,Cambodia,4,3
DK,KR,0.9999610628471443,Denmark,Republic of Korea,4,3
DK,KW,0.9999041467924864,Denmark,Kuwait,4,3
DK,KZ,0.9999746917841478,Denmark,Kazakhstan,4,3
DK,LT,0.9999956335883948,Denmark,Lithuania,4,4
DK,LV,0.9999729166402375,Denmark,Latvia,4,4
DK,MX,0.9999969770500934,Denmark,Mexico,4,2
DK,MY,0.9999930207465392,Denmark,Malaysia,4,3
DK,NL,1.0000047130000567,Denmark,Netherlands,4,4
DK,NO,1.0000091628869023,Denmark,Norway,4,4
DK,NZ,0.9999999911566959,Denmark,New Zealand,4,5
DK,PE,0.9999923363019556,Denmark,Peru,4,2
DK,PH,0.999994937041396,Denmark,Philippines,4,3
DK,PK,0.9999767556466537,Denmark,Pakistan,4,3
DK,PL,0.9998975646859796,Denmark,Poland,4,4
DK,PT,0.9999988614794427,Denmark,Portugal,4,4
DK,QA,0.9999694575254311,Denmark,Qatar,4,3
DK,RO,0.9999913345211832,Denmark,Romania,4,4
DK,RS,0.9999890185440352,Denmark,Serbia,4,4
DK,RU,0.999927226254631,Denmark,Russian Federation,4,4
DK,SA,0.9998487761404841,Denmark,Saudi Arabia,4,3
DK,SE,0.9999102240044723,Denmark,Sweden,4,4
DK,SG,0.9999318293136097,Denmark,Singapore,4,3
DK,SI,0.9998463502877355,Denmark,Slovenia,4,4
DK,SK,0.9999944789041425,Denmark,Slovakia,4,4
DK,TH,0.9999397608829672,Denmark,Thailand,4,3
DK,TR,0.9999157785891385,Denmark,Turkey,4,3
DK,TW,1.0000100432503467,Denmark,"Taiwan, Province of China",4,3
DK,UA,1.0000059197329456,Denmark,Ukraine,4,4
DK,US,0.9999240324779007,Denmark,United States of America,4,2
DK,VN,0.9999952216645138,Denmark,Viet Nam,4,3
DK,ZA,0.9999682886234678,Denmark,South Africa,4,1
DZ,AE,0.9999556891145398,Algeria,United Arab Emirates,1,3
DZ,AR,0.9999279369417093,Algeria,Argentina,1,2
DZ,AT,1.0000030770105566,Algeria,Austria,1,4
DZ,AU,0.9999165614481784,Algeria,Australia,1,5
DZ,BA,1.0000073673784138,Algeria,Bosnia and Herzegovina,1,4
DZ,BE,0.9999568580646966,Algeria,Belgium,1,4
DZ,BG,1.0000063364123564,Algeria,Bulgaria,1,4
DZ,BH,0.9999897688649269,Algeria,Bahrain,1,3
DZ,BR,0.999886767794398,Algeria,Brazil,1,2
DZ,BY,0.9999945561791538,Algeria,Belarus,1,4
DZ,CA,0.9999828395657842,Algeria,Canada,1,2
DZ,CH,1.0000072737967327,Algeria,Switzerland,1,4
DZ,CL,0.9999204825969735,Algeria,Chile,1,2
DZ,CO,0.9999959752954153,Algeria,Colombia,1,2
DZ,CZ,0.999701919578278,Algeria,Czech Republic,1,4
DZ,DE,1.0000015211060522,Algeria,Germany,1,4
DZ,DK,1.0000025731247764,Algeria,Denmark,1,4
DZ,EE,0.999848250478949,Algeria,Estonia,1,4
DZ,EG,0.9999683019676917,Algeria,Egypt,1,1
DZ,ES,0.9999680598986532,Algeria,Spain,1,4
DZ,FI,0.9997997982329757,Algeria,Finland,1,4
DZ,FR,0.9999432566071818,Algeria,France,1,4
DZ,GB,0.9997597556237003,Algeria,United Kingdom of Great Britain and Northern Ireland,1,4
DZ,GE,0.9999975414540551,Algeria,Georgia,1,3
DZ,GR,1.0000019025737616,Algeria,Greece,1,4
DZ,HK,0.9999941098570886,Algeria,Hong Kong,1,3
DZ,HR,0.999775446409563,Algeria,Croatia,1,4
DZ,HU,0.9999896089152928,Algeria,Hungary,1,4
DZ,ID,1.0000073765621418,Algeria,Indonesia,1,3
DZ,IE,1.0000048926043437,Algeria,Ireland,1,4
DZ,IL,0.9999950472877488,Algeria,Israel,1,3
DZ,IN,0.9999757347395382,Algeria,India,1,3
DZ,IQ,0.9999631708670483,Algeria,Iraq,1,3
DZ,IT,0.99995189263745,Algeria,Italy,1,4
DZ,JO,0.9999653603013816,Algeria,Jordan,1,3
DZ,JP,1.0000103053358569,Algeria,Japan,1,3
DZ,KH,0.9998800530165415,Algeria,Cambodia,1,3
DZ,KR,0.9999645429730327,Algeria,Republic of Korea,1,3
DZ,KW,0.9999099597168459,Algeria,Kuwait,1,3
DZ,KZ,0.999977391171035,Algeria,Kazakhstan,1,3
DZ,LT,0.9999977584259107,Algeria,Lithuania,1,4
DZ,LV,0.999975207871604,Algeria,Latvia,1,4
DZ,MX,0.9999989154965084,Algeria,Mexico,1,2
DZ,MY,0.9999948813411706,Algeria,Malaysia,1,3
DZ,NL,1.0000062256213889,Algeria,Netherlands,1,4
DZ,NO,1.0000094883303252,Algeria,Norway,1,4
DZ,NZ,1.0000017573140902,Algeria,New Zealand,1,5
DZ,PE,0.9999952950099877,Algeria,Peru,1,2
DZ,PH,0.9999971678889994,Algeria,Philippines,1,3
DZ,PK,0.9999801676708242,Algeria,Pakistan,1,3
DZ,PL,0.9999005009120492,Algeria,Poland,1,4
DZ,PT,1.0000003740062349,Algeria,Portugal,1,4
DZ,QA,0.9999730991519977,Algeria,Qatar,1,3
DZ,RO,0.9999934467800682,Algeria,Romania,1,4
DZ,RS,0.9999910772949266,Algeria,Serbia,1,4
DZ,RU,0.9999312981477498,Algeria,Russian Federation,1,4
DZ,SA,0.9998560089144489,Algeria,Saudi Arabia,1,3
DZ,SE,0.9999138331855327,Algeria,Sweden,1,4
DZ,SG,0.9999351799793669,Algeria,Singapore,1,3
DZ,SI,0.9998493241916521,Algeria,Slovenia,1,4
DZ,SK,0.9999967367741777,Algeria,Slovakia,1,4
DZ,TH,0.9999432428675903,Algeria,Thailand,1,3
DZ,TR,0.9999216447156033,Algeria,Turkey,1,3
DZ,TW,1.0000125517209095,Algeria,"Taiwan, Province of China",1,3
DZ,UA,1.0000079407931355,Algeria,Ukraine,1,4
DZ,US,0.9999290449529968,Algeria,United States of America,1,2
DZ,VN,0.9999978567830466,Algeria,Viet Nam,1,3
DZ,ZA,0.9999717537350276,Algeria,South Africa,1,1
EE,AE,1.0001129040868553,Estonia,United Arab Emirates,4,3
EE,AR,1.0000826517908388,Estonia,Argentina,4,2
EE,AT,1.000152986020636,Estonia,Austria,4,4
EE,AU,1.0000784069998279,Estonia,Australia,4,5
EE,BA,1.000156328644091,Estonia,Bosnia and Herzegovina,4,4
EE,BE,1.0001105129307915,Estonia,Belgium,4,4
EE,BG,1.0001556189514151,Estonia,Bulgaria,4,4
EE,BH,1.0001414852078532,Estonia,Bahrain,4,3
EE,BR,1.0000407927588413,Estonia,Brazil,4,2
EE,BY,1.000143089797034,Estonia,Belarus,4,4
EE,CA,1.0001340928200484,Estonia,Canada,4,2
EE,CH,1.0001550145120819,Estonia,Switzerland,4,4
EE,CL,1.0000825562970974,Estonia,Chile,4,2
EE,CO,1.0001484319707987,Estonia,Colombia,4,2
EE,CZ,0.9998633419450534,Estonia,Czech Republic,4,4
EE,DE,1.0001524248805609,Estonia,Germany,4,4
EE,DK,1.0001520853150299,Estonia,Denmark,4,4
EE,DZ,1.0001515148418973,Estonia,Algeria,4,1
EE,EG,1.000126091571239,Estonia,Egypt,4,1
EE,ES,1.0001221318658966,Estonia,Spain,4,4
EE,FI,0.9999663457782011,Estonia,Finland,4,4
EE,FR,1.0001037981441274,Estonia,France,4,4
EE,GB,0.9999212856188826,Estonia,United Kingdom of Great Britain and Northern Ireland,4,4
EE,GE,1.0001493987064363,Estonia,Georgia,4,3
EE,GR,1.0001504920470006,Estonia,Greece,4,4
EE,HK,1.0001454915835426,Estonia,Hong Kong,4,3
EE,HR,0.9999384290921927,Estonia,Croatia,4,4
EE,HU,1.0001395575314989,Estonia,Hungary,4,4
EE,ID,1.0001561729095887,Estonia,Indonesia,4,3
EE,IE,1.0001514389034007,Estonia,Ireland,4,4
EE,IL,1.0001465118366044,Estonia,Israel,4,3
EE,IN,1.0001331568522243,Estonia,India,4,3
EE,IQ,1.0001206125683242,Estonia,Iraq,4,3
EE,IT,1.0001093906112104,Estonia,Italy,4,4
EE,JO,1.0001213038553094,Estonia,Jordan,4,3
EE,JP,1.0001576606730902,Estonia,Japan,4,3
EE,KH,1.0000416972140325,Estonia,Cambodia,4,3
EE,KR,1.0001182329445686,Estonia,Republic of Korea,4,3
EE,KW,1.0000720033239328,Estonia,Kuwait,4,3
EE,KZ,1.000131375145306,Estonia,Kazakhstan,4,3
EE,LT,1.000149827620367,Estonia,Lithuania,4,4
EE,LV,1.0001276537146018,Estonia,Latvia,4,4
EE,MX,1.0001494686683714,Estonia,Mexico,4,2
EE,MY,1.0001448045234345,Estonia,Malaysia,4,3
EE,NL,1.000154636236468,Estonia,Netherlands,4,4
EE,NO,1.0001565461090065,Estonia,Norway,4,4
EE,NZ,1.000153936392517,Estonia,New Zealand,4,5
EE,PE,1.0001482195747349,Estonia,Peru,4,2
EE,PH,1.0001493661950944,Estonia,Philippines,4,3
EE,PK,1.0001346629539831,Estonia,Pakistan,4,3
EE,PL,1.000054878542172,Estonia,Poland,4,4
EE,PT,1.0001511994648091,Estonia,Portugal,4,4
EE,QA,1.0001284744279364,Estonia,Qatar,4,3
EE,RO,1.0001453424099547,Estonia,Romania,4,4
EE,RS,1.0001416043200726,Estonia,Serbia,4,4
EE,RU,1.0000904733055533,Estonia,Russian Federation,4,4
EE,SA,1.0000227626414533,Estonia,Saudi Arabia,4,3
EE,SE,1.0000722320799587,Estonia,Sweden,4,4
EE,SG,1.0000914192205639,Estonia,Singapore,4,3
EE,SI,1.000004435463527,Estonia,Slovenia,4,4
EE,SK,1.0001468040957577,Estonia,Slovakia,4,4
EE,TH,1.0000993980463555,Estonia,Thailand,4,3
EE,TR,1.0000810687624584,Estonia,Turkey,4,3
EE,TW,1.0001624358154122,Estonia,"Taiwan, Province of China",4,3
EE,UA,1.0001561825671463,Estonia,Ukraine,4,4
EE,US,1.0000886634212813,Estonia,United States of America,4,2
EE,VN,1.0001495210350255,Estonia,Viet Nam,4,3
EE,ZA,1.000128489502502,Estonia,South Africa,4,1
EG,AE,0.9999873827844498,Egypt,United Arab Emirates,1,3
EG,AR,0.9999571203961996,Egypt,Argentina,1,2
EG,AT,1.0000268943789608,Egypt,Austria,1,4
EG,AU,0.9999520898787172,Egypt,Australia,1,5
EG,BA,1.0000290364677413,Egypt,Bosnia and Herzegovina,1,4
EG,BE,0.999984139272454,Egypt,Belgium,1,4
EG,BG,1.000028897873874,Egypt,Bulgaria,1,4
EG,BH,1.000015166451204,Egypt,Bahrain,1,3
EG,BR,0.9999142399024458,Egypt,Brazil,1,2
EG,BY,1.000016334708192,Egypt,Belarus,1,4
EG,CA,1.0000068333553238,Egypt,Canada,1,2
EG,CH,1.0000282163167677,Egypt,Switzerland,1,4
EG,CL,0.9999574256605401,Egypt,Chile,1,2
EG,CO,1.000023653717006,Egypt,Colombia,1,2
EG,CZ,0.9997366202429712,Egypt,Czech Republic,1,4
EG,DE,1.000026313206283,Egypt,Germany,1,4
EG,DK,1.000025449488309,Egypt,Denmark,1,4
EG,DZ,1.000026663261941,Egypt,Algeria,1,1
EG,EE,0.9998811597487067,Egypt,Estonia,1,4
EG,ES,0.9999971416024885,Egypt,Spain,1,4
EG,FI,0.999842420965304,Egypt,Finland,1,4
EG,FR,0.999980942848983,Egypt,France,1,4
EG,GB,0.9997942582727708,Egypt,United Kingdom of Great Britain and Northern Ireland,1,4
EG,GE,1.0000214881182887,Egypt,Georgia,1,3
EG,GR,1.0000248544804742,Egypt,Greece,1,4
EG,HK,1.0000184989528789,Egypt,Hong Kong,1,3
EG,HR,0.999812493760513,Egypt,Croatia,1,4
EG,HU,1.0000131086676012,Egypt,Hungary,1,4
EG,ID,1.0000296394846577,Egypt,Indonesia,1,3
EG,IE,1.000023549174806,Egypt,Ireland,1,4
EG,IL,1.0000200552286225,Egypt,Israel,1,3
EG,IN,1.0000069376227474,Egypt,India,1,3
EG,IQ,0.9999965047256055,Egypt,Iraq,1,3
EG,IT,0.9999837433864199,Egypt,Italy,1,4
EG,JO,0.9999969871403994,Egypt,Jordan,1,3
EG,JP,1.0000314061150182,Egypt,Japan,1,3
EG,KH,0.9999176041891596,Egypt,Cambodia,1,3
EG,KR,0.9999930167988571,Egypt,Republic of Korea,1,3
EG,KW,0.9999473914205413,Egypt,Kuwait,1,3
EG,KZ,1.0000052906321615,Egypt,Kazakhstan,1,3
EG,LT,1.0000237572024657,Egypt,Lithuania,1,4
EG,LV,1.000001158056389,Egypt,Latvia,1,4
EG,MX,1.0000229521974502,Egypt,Mexico,1,2
EG,MY,1.0000183564616814,Egypt,Malaysia,1,3
EG,NL,1.0000277993581743,Egypt,Netherlands,1,4
EG,NO,1.0000294756889452,Egypt,Norway,1,4
EG,NZ,1.0000271300268995,Egypt,New Zealand,1,5
EG,PE,1.0000227566201747,Egypt,Peru,1,2
EG,PH,1.0000231135181128,Egypt,Philippines,1,3
EG,PK,1.0000088863582401,Egypt,Pakistan,1,3
EG,PL,0.9999287485965737,Egypt,Poland,1,4
EG,PT,1.0000243930630794,Egypt,Portugal,1,4
EG,QA,1.0000029162799136,Egypt,Qatar,1,3
EG,RO,1.000018875988642,Egypt,Romania,1,4
EG,RS,1.000015689437125,Egypt,Serbia,1,4
EG,RU,0.9999646876305155,Egypt,Russian Federation,1,4
EG,SA,0.9998989488164036,Egypt,Saudi Arabia,1,3
EG,SE,0.9999464402771615,Egypt,Sweden,1,4
EG,SG,0.9999652122149113,Egypt,Singapore,1,3
EG,SI,0.999877775377935,Egypt,Slovenia,1,4
EG,SK,1.0000208578814842,Egypt,Slovakia,1,4
EG,TH,0.9999733352260867,Egypt,Thailand,1,3
EG,TR,0.9999575141223218,Egypt,Turkey,1,3
EG,TW,1.0000371871831997,Egypt,"Taiwan, Province of China",1,3
EG,UA,1.0000305331255437,Egypt,Ukraine,1,4
EG,US,0.9999637418550291,Egypt,United States of America,1,2
EG,VN,1.0000240483936713,Egypt,Viet Nam,1,3
EG,ZA,1.0000030909436004,Egypt,South Africa,1,1
ES,AE,0.999991466293904,Spain,United Arab Emirates,4,3
ES,AR,0.9999625778925562,Spain,Argentina,4,2
ES,AT,1.00003535561686,Spain,Austria,4,4
ES,AU,0.9999543602270109,Spain,Australia,4,5
ES,BA,1.0000388943592313,Spain,Bosnia and Herzegovina,4,4
ES,BE,0.9999907301128348,Spain,Belgium,4,4
ES,BG,1.0000381615644953,Spain,Bulgaria,4,4
ES,BH,1.0000230982730542,Spain,Bahrain,4,3
ES,BR,0.9999209914376117,Spain,Brazil,4,2
ES,BY,1.0000262917432035,Spain,Belarus,4,4
ES,CA,1.0000154752637609,Spain,Canada,4,2
ES,CH,1.0000384049380233,Spain,Switzerland,4,4
ES,CL,0.9999584190740648,Spain,Chile,4,2
ES,CO,1.0000299248898532,Spain,Colombia,4,2
ES,CZ,0.9997395966259546,Spain,Czech Republic,4,4
ES,DE,1.000034264173232,Spain,Germany,4,4
ES,DK,1.0000345471112317,Spain,Denmark,4,4
ES,DZ,1.0000339624593404,Spain,Algeria,4,1
ES,EE,0.9998847613452707,Spain,Estonia,4,4
ES,EG,1.0000046875512398,Spain,Egypt,4,1
ES,FI,0.9998401695027055,Spain,Finland,4,4
ES,FR,0.9999811077450529,Spain,France,4,4
ES,GB,0.9997970375582522,Spain,United Kingdom of Great Britain and Northern Ireland,4,4
ES,GE,1.0000303747453292,Spain,Georgia,4,3
ES,GR,1.000033510898734,Spain,Greece,4,4
ES,HK,1.0000267897927382,Spain,Hong Kong,4,3
ES,HR,0.9998137876996879,Spain,Croatia,4,4
ES,HU,1.0000220532663147,Spain,Hungary,4,4
ES,ID,1.0000391261479848,Spain,Indonesia,4,3
ES,IE,1.0000350965329452,Spain,Ireland,4,4
ES,IL,1.000028095707087,Spain,Israel,4,3
ES,IN,1.000011592943006,Spain,India,4,3
ES,IQ,0.9999994825936415,Spain,Iraq,4,3
ES,IT,0.9999876052828761,Spain,Italy,4,4
ES,JO,1.0000008716401185,Spain,Jordan,4,3
ES,JP,1.0000415013537058,Spain,Japan,4,3
ES,KH,0.9999181371052825,Spain,Cambodia,4,3
ES,KR,0.9999989499180952,Spain,Republic of Korea,4,3
ES,KW,0.9999479810209968,Spain,Kuwait,4,3
ES,KZ,1.0000119242542171,Spain,Kazakhstan,4,3
ES,LT,1.0000309927583695,Spain,Lithuania,4,4
ES,LV,1.0000084907869538,Spain,Latvia,4,4
ES,MX,1.0000314527080751,Spain,Mexico,4,2
ES,MY,1.0000271943961165,Spain,Malaysia,4,3
ES,NL,1.0000374524375328,Spain,Netherlands,4,4
ES,NO,1.0000403348485662,Spain,Norway,4,4
ES,NZ,1.0000350995412515,Spain,New Zealand,4,5
ES,PE,1.000029152394671,Spain,Peru,4,2
ES,PH,1.0000305890191004,Spain,Philippines,4,3
ES,PK,1.0000145808227257,Spain,Pakistan,4,3
ES,PL,0.9999347370814804,Spain,Poland,4,4
ES,PT,1.000032922434944,Spain,Portugal,4,4
ES,QA,1.0000080034396495,Spain,Qatar,4,3
ES,RO,1.000026629934167,Spain,Romania,4,4
