centroid_dist_meters,wals_euclidean_dist,asjp_dist,all_codes
1215546.6227351502,196.06687144004516,0.8863332441829366,DKHU
11714734.46850606,170.19283334463674,0.8949808326647053,DKID
1206623.3799070236,208.1559704949568,0.5957921012748506,DKIE
3337805.805336888,142.11186110414397,NA,DKIL
6760878.324351654,156.726650014041,0.8217883569581885,DKIN
3654097.939329145,98.38964110541342,NA,DKIQ
1479677.965540419,144.74777379958485,0.8084157974502987,DKIT
3443091.234465059,98.38964110541342,NA,DKJO
8677303.974514525,207.44169992710346,0.9129000624052778,DKJP
9129280.127831265,132.38211545801596,0.9098689489168227,DKKH
8124037.4210088765,198.95034518961572,0.9046982259071054,DKKR
4177514.993508115,98.38964110541342,NA,DKKW
3948974.435985227,102.57888253315508,0.8896318088615495,DKKZ
869994.8766235375,117.5407683370947,0.8586074708032451,DKLT
926408.0301908592,144.02215337137062,NA,DKLV
2914715.9407551102,98.38964110541342,NA,DKMA
1799039.469311545,100.13874263754649,0.8285637871088526,DKMK
9180128.67768876,216.47887685876148,0.8176874387091022,DKMX
10559977.288818717,NA,NA,DKMY
477516.66902445874,NA,0.6839618436302042,DKNL
667916.944759641,112.46633049821826,0.5237585807256843,DKNO
18099637.76605268,208.1559704949568,0.5957921012748506,DKNZ
5479292.971342219,98.38964110541342,NA,DKOM
10693198.151748462,216.47887685876148,0.8176874387091022,DKPE
10131114.576520698,208.1559704949568,0.5957921012748506,DKPH
5449604.7218347695,105.08751797645107,0.829366140679326,DKPK
790274.2610435997,115.84135176959873,0.8658286529375055,DKPL
2263233.4235244743,119.76789563827117,0.8452349112953552,DKPT
4739563.399227368,98.38964110541342,NA,DKQA
1524468.6199866235,101.54544079818587,0.7999465097619685,DKRO
1546261.0422833734,NA,0.8113577605420345,DKRS
4910643.87336219,206.77660037218627,0.838459481144691,DKRU
4458046.408687931,98.38964110541342,NA,DKSA
726329.3132609882,128.13289166617045,0.5377551930106089,DKSE
10128950.44026409,208.1559704949568,0.5957921012748506,DKSG
1143022.164541639,99.90576029518324,0.8222341089417848,DKSI
1039220.994708704,NA,0.8531692966033699,DKSK
8639467.475636393,167.41278660340436,0.9011322100383347,DKTH
2629636.7305789716,152.89058440134454,0.9074618882054025,DKTR
9031768.015041139,157.9821713566755,0.893821877507355,DKTW
1672089.1569372236,105.4919748281146,0.8467504680395828,DKUA
7434635.109801959,208.1559704949568,0.5957921012748506,DKUS
9009149.75842561,165.8410096326124,0.9030935187661585,DKVN
9693350.542809812,208.1559704949568,0.5957921012748506,DKZA
5085929.398170368,0,0,AEDZ
9868925.979420103,166.39748513958506,NA,ARDZ
2331962.573024887,26.158017745560464,NA,ATDZ
15274260.34311812,156.59282004870923,NA,AUDZ
2239771.4568081894,NA,NA,BADZ
2543190.6225712243,NA,NA,BEDZ
2586338.650297414,102.73592321999153,NA,BGDZ
4686862.076496064,0,0,BHDZ
7537683.510347064,70.66751913990753,NA,BRDZ
3458881.6224697656,132.5023519190366,NA,BYDZ
7822932.751777585,156.59282004870923,NA,CADZ
2159512.0273075793,26.158017745560464,NA,CHDZ
10171641.827210262,166.39748513958506,NA,CLDZ
8336434.894505161,166.39748513958506,NA,CODZ
2627455.899464328,NA,NA,CZDZ
2690231.6853104956,26.158017745560464,NA,DEDZ
3166582.041369578,98.38964110541342,NA,DKDZ
0,0,0,DZDZ
3875398.3217081022,NA,NA,DZEE
2662939.4319045553,0,0,DZEG
1482568.5966434423,166.39748513958506,NA,DZES
4330281.938420905,83.39008607952832,NA,DZFI
2005678.0463712623,NA,NA,DZFR
2950091.4390666047,156.59282004870923,NA,DZGB
2139916.1320622116,NA,NA,DZGR
NA,156.59282004870923,NA,DZHK
2207639.2132067224,NA,NA,DZHR
2581457.1800186126,170.62496313754698,NA,DZHU
12926341.083905058,140.69020878687894,NA,DZID
2926859.328071897,156.59282004870923,NA,DZIE
3082440.3144552796,104.11151944570605,NA,DZIL
7468562.1450804025,124.34005973780548,NA,DZIN
3946994.5920423996,0,0,DZIQ
1873638.455267,107.32403587910284,NA,DZIT
3203043.900612981,0,0,DZJO
11493418.884076584,153.20765594659073,NA,DZJP
10486448.165581996,92.14664619411559,NA,DZKH
10765862.805432204,141.63370671766592,NA,DZKR
4343536.727887843,0,0,DZKW
5925798.890590417,33.53410112144537,NA,DZKZ
3536799.096649208,68.25872295032516,NA,DZLT
3662605.5536643467,106.99838413284071,NA,DZLV
890148.5842618875,0,0,DZMA
2309551.130968455,25.097341956893874,NA,DZMK
10190474.224285988,166.39748513958506,NA,DZMX
11788841.251275005,NA,NA,DZMY
2736832.3983540614,NA,NA,DZNL
3819961.3974111485,59.34987452786549,NA,DZNO
18278644.921743512,156.59282004870923,NA,DZNZ
5482512.579824729,0,0,DZOM
9479849.726291502,166.39748513958506,NA,DZPE
12039044.412152203,156.59282004870923,NA,DZPH
6429486.439538183,39.749870088990654,NA,DZPK
3022632.579500523,63.2763644027041,NA,DZPL
1632887.113319851,70.66751913990753,NA,DZPT
4773407.996647338,0,0,DZQA
2781671.4193882314,30.524406736729144,NA,DZRO
2397573.5979485167,NA,NA,DZRS
7719231.017814335,152.13440792344912,NA,DZRU
4177256.9899559454,0,0,DZSA
3886973.171077521,83.39008607952832,NA,DZSE
11006226.340637278,156.59282004870923,NA,DZSG
2294533.796762831,24.15097796013877,NA,DZSI
2701455.0398533815,NA,NA,DZSK
9906681.578694483,138.43179218948518,NA,DZTH
3186026.422426937,118.9777237575461,NA,DZTR
11223271.84634352,123.05034102332374,NA,DZTW
3403745.6252459954,41.94417252588858,NA,DZUA
8964228.801966947,156.59282004870923,NA,DZUS
10570430.466834312,136.84586225593128,NA,DZVN
6904254.578668454,156.59282004870923,NA,DZZA
4472260.097471721,NA,NA,AEEE
13207069.259923017,NA,0.8659178033342247,AREE
1543915.7168685626,NA,0.8632432914326469,ATEE
13463604.410844943,NA,0.9048765267005437,AUEE
1733209.6065952384,NA,0.8633324418293662,BAEE
1663692.7210072696,NA,0.8672550592850138,BEEE
1782438.8766275204,NA,0.8864223945796559,BGEE
4136224.2361191013,NA,NA,BHEE
10462391.491689295,NA,0.8809842203797806,BREE
679340.9317461431,NA,0.8811625211732192,BYEE
5867531.674614518,NA,0.9048765267005437,CAEE
1788173.028638338,NA,0.8632432914326469,CHEE
13233406.21966469,NA,0.8659178033342247,CLEE
10093455.791671468,NA,0.8659178033342247,COEE
1249168.7663223152,NA,0.8909690648123384,CZEE
1284664.4695219058,NA,0.8632432914326469,DEEE
1010630.1879374502,NA,0.9074618882054025,DKEE
3875398.3217081022,NA,NA,DZEE
0,0,0,EEEE
3575655.7393466476,NA,NA,EEEG
2982313.3291147454,NA,0.8659178033342247,EEES
556597.4539663672,NA,0.8773290541142907,EEFI
2155444.956634281,NA,0.8742087902291166,EEFR
1906959.073671216,NA,0.9048765267005437,EEGB
2244501.6370696942,NA,0.8860657929927788,EEGR
NA,NA,0.9048765267005437,EEHK
1694529.2039419105,NA,0.8633324418293662,EEHR
1393631.977609395,NA,0.8154586787911206,EEHU
10724964.97497639,NA,0.9397343318177765,EEID
2191853.9257853543,NA,0.9048765267005437,EEIE
3131149.977451911,NA,NA,EEIL
5932372.358168545,NA,0.8786663100650798,EEIN
3188130.728473585,NA,NA,EEIQ
2014655.0261745667,NA,0.8906124632254614,EEIT
3206875.902837312,NA,NA,EEJO
7753489.060815232,NA,0.8620843362752965,EEJP
8151624.371813683,NA,0.8828563787108853,EEKH
7156487.534331615,NA,0.8834804314879201,EEKR
3676202.464089537,NA,NA,EEKW
2975970.384551291,NA,0.903271819559597,EEKZ
354696.561774506,NA,0.8854417402157438,EELT
230314.6645968305,NA,NA,EELV
3789617.4289294677,NA,NA,EEMA
1931082.6997447258,NA,0.8808059195863421,EEMK
9744155.03121418,NA,0.8659178033342247,EEMX
9579581.776162993,NA,NA,EEMY
1452174.9472903395,NA,0.8672550592850138,EENL
935500.7991116906,NA,0.8929303735401622,EENO
17133779.54900469,NA,0.9048765267005437,EENZ
4898123.860731333,NA,NA,EEOM
11658732.857333468,NA,0.8659178033342247,EEPE
9120524.870592203,NA,0.9048765267005437,EEPH
4615142.281507911,NA,0.8764375501470981,EEPK
865408.0886228171,NA,0.8782205580814835,EEPL
3227231.377741917,NA,0.8809842203797806,EEPT
4214997.123756079,NA,NA,EEQA
1448697.576514287,NA,0.8853525898190246,EERO
1704188.8173603076,NA,0.8633324418293662,EERS
3960674.984445511,NA,0.8978336453597218,EERU
4065844.467800423,NA,NA,EESA
688045.4588023575,NA,0.8773290541142907,EESE
9192046.102843178,NA,0.9048765267005437,EESG
1592405.471578633,NA,0.8887403048943567,EESI
1225612.7795442338,NA,0.8734955870553625,EESK
7676878.865959458,NA,0.9135241151823126,EETH
2308411.0267157643,NA,0.8849959882321475,EETR
8024278.425876559,NA,0.8473745208166176,EETW
1179245.1468470478,NA,0.8894535080681109,EEUA
7910750.403412222,NA,0.9048765267005437,EEUS
8015568.4569638185,NA,0.8845502362485513,EEVN
9907434.680601347,NA,0.9048765267005437,EEZA
2430679.8781104367,0,0,AEEG
11998235.083611906,166.39748513958506,NA,AREG
2690845.9052090687,26.158017745560464,NA,ATEG
12649505.526675351,156.59282004870923,NA,AUEG
2207819.322389249,NA,NA,BAEG
3443407.6554969735,NA,NA,BEEG
1837618.6971164627,102.73592321999153,NA,BGEG
2043083.5288241014,0,0,BHEG
10033794.226400562,70.66751913990753,NA,BREG
2899055.792557489,132.5023519190366,NA,BYEG
9178834.280764312,156.59282004870923,NA,CAEG
2942661.715613007,26.158017745560464,NA,CHEG
12465192.665680205,166.39748513958506,NA,CLEG
10999300.249900296,166.39748513958506,NA,COEG
2838659.4259438156,NA,NA,CZEG
3181557.4520023246,26.158017745560464,NA,DEEG
3603846.5151603455,98.38964110541342,NA,DKEG
2662939.4319045553,0,0,DZEG
3575655.7393466476,NA,NA,EEEG
0,0,0,EGEG
3444555.254988043,166.39748513958506,NA,EGES
4128894.3557043164,83.39008607952832,NA,EGFI
3248600.501056876,NA,NA,EGFR
4088686.203887909,156.59282004870923,NA,EGGB
1528851.2683619887,NA,NA,EGGR
NA,156.59282004870923,NA,EGHK
2398127.1011758703,NA,NA,EGHR
2392616.161218015,170.62496313754698,NA,EGHU
10271189.4244974,140.69020878687894,NA,EGID
4259989.321075451,156.59282004870923,NA,EGIE
680836.7199842077,104.11151944570605,NA,EGIL
4833887.457989811,124.34005973780548,NA,EGIN
1504038.5287296472,0,0,EGIQ
2348897.654824346,107.32403587910284,NA,EGIT
734296.3294011574,0,0,EGJO
9737404.38400363,153.20765594659073,NA,EGJP
7895206.403801711,92.14664619411559,NA,EGKH
8862211.031141898,141.63370671766592,NA,EGKR
1760872.5390049282,0,0,EGKW
4027257.489843553,33.53410112144537,NA,EGKZ
3263993.2453474514,68.25872295032516,NA,EGLT
3363065.969438663,106.99838413284071,NA,EGLV
3421369.842129319,0,0,EGMA
1805201.253889964,25.097341956893874,NA,EGMK
12445853.57665469,166.39748513958506,NA,EGMX
9148683.937114974,NA,NA,EGMY
3481041.990695892,NA,NA,EGNL
4168484.3239696645,59.34987452786549,NA,EGNO
16373302.774637235,156.59282004870923,NA,EGNZ
2819728.6750340015,0,0,EGOM
12101002.223765878,166.39748513958506,NA,EGPE
9560237.257044198,156.59282004870923,NA,EGPH
3907849.980983165,39.749870088990654,NA,EGPK
2906216.03116119,63.2763644027041,NA,EGPL
3767593.01566197,70.66751913990753,NA,EGPT
2125646.6089788056,0,0,EGQA
2160737.572368767,30.524406736729144,NA,EGRO
2057598.5219960927,NA,NA,EGRS
6338368.90413993,152.13440792344912,NA,EGRU
1516274.9445171366,0,0,EGSA
4051976.3232677807,83.39008607952832,NA,EGSE
8345520.8478450095,156.59282004870923,NA,EGSG
2510078.1712115468,24.15097796013877,NA,EGSI
2576802.5499317823,NA,NA,EGSK
7311273.385854358,138.43179218948518,NA,EGTH
1417873.7306115688,118.9777237575461,NA,EGTR
8926274.5578171,123.05034102332374,NA,EGTW
2455084.6170153236,41.94417252588858,NA,EGUA
10888442.461067807,156.59282004870923,NA,EGUS
8030100.656084491,136.84586225593128,NA,EGVN
6359495.537414542,156.59282004870923,NA,EGZA
5652872.017756516,166.39748513958506,NA,AEES
10286092.054284055,0,0,ARES
1611689.265562352,160.22523713848832,0.8289203886957297,ATES
15886913.161573766,143.3610265111319,0.8321298029776233,AUES
1857528.7454580974,NA,0.8178657395025407,BAES
1356475.9988723886,NA,0.8307925470268342,BEES
2428490.9045907357,156.8638769895623,0.8362307212267094,BGES
5235463.787579948,166.39748513958506,NA,BHES
7648379.647326266,148.58768454288068,0.6058660961041276,BRES
2812872.3632136076,204.3991304513062,0.8257109744138361,BYES
6355365.466047991,143.3610265111319,0.8321298029776233,CAES
1241038.2314578027,160.22523713848832,0.8289203886957297,CHES
10415585.637238834,0,0,CLES
7866297.205643369,0,0,COES
1841924.8430199071,NA,0.8037799768208969,CZES
1698887.0048855008,160.22523713848832,0.8289203886957297,DEES
2055110.2332325794,216.47887685876148,0.8176874387091022,DKES
1482568.5966434423,166.39748513958506,NA,DZES
2982313.3291147454,NA,0.8659178033342247,EEES
3444555.254988043,166.39748513958506,NA,EGES
0,0,0,ESES
3307171.027645923,154.97591079724694,0.8430953017740929,ESFI
826946.3639384499,NA,0.7491307836319872,ESFR
1558472.87110583,143.3610265111319,0.8321298029776233,ESGB
2228173.758189574,NA,0.839083533921726,ESGR
NA,143.3610265111319,0.8321298029776233,ESHK
1693483.8894488746,NA,0.8178657395025407,ESHR
2078320.3692162712,181.00843385821494,0.9013105108317732,ESHU
13232076.348186564,206.9324774269126,0.8756351965766247,ESID
1478657.8138524576,143.3610265111319,0.8321298029776233,ESIE
3595818.620710526,165.19721308030353,NA,ESIL
7857168.223937321,152.6597149451405,0.8285637871088526,ESIN
4312696.043184352,166.39748513958506,NA,ESIQ
1437582.9541546118,145.24048083861365,0.5058393509851119,ESIT
3727114.372544798,166.39748513958506,NA,ESJO
10725256.783566728,174.24530966307245,0.8730498350717661,ESJP
10647455.90610431,161.9479815256586,0.8775073549077294,ESKH
10137045.252618188,165.30953271805566,0.910314700900419,ESKR
4805979.141685787,166.39748513958506,NA,ESKW
5621608.11826249,160.01571900764947,0.9077293393955602,ESKZ
2709445.3887361735,159.98652967384533,0.842471248997058,ESLT
2817706.217666995,179.95096285250608,NA,ESLV
895078.9871294014,166.39748513958506,NA,ESMA
2188217.3284003977,159.75778112156726,0.8312382990104306,ESMK
9038925.084841458,0,0,ESMX
12052216.929609317,NA,NA,ESMY
1577746.6817370588,NA,0.8307925470268342,ESNL
2624934.255804003,164.44050145199418,0.81189266292235,ESNO
19758598.235449307,143.3610265111319,0.8321298029776233,ESNZ
6095306.60632442,166.39748513958506,NA,ESOM
9241855.534231026,0,0,ESPE
11922939.203814765,143.3610265111319,0.8321298029776233,ESPH
6647783.879464712,160.2820044053088,0.8003922617455648,ESPK
2269241.4873407055,157.4384967574179,0.8116252117321923,ESPL
346812.09243021667,148.58768454288068,0.6058660961041276,ESPT
5328695.565963371,166.39748513958506,NA,ESQA
2438480.3293767553,160.77267938529846,0.6571275742177052,ESRO
2106890.9941532165,NA,0.8178657395025407,ESRS
6941204.283935337,114.37460238137807,0.8611928323081037,ESRU
4826041.524036378,166.39748513958506,NA,ESSA
2763567.1710426314,154.97591079724694,0.8430953017740929,ESSE
11425533.244389735,143.3610265111319,0.8321298029776233,ESSG
1699929.4208984503,159.87777932268634,0.8084157974502987,ESSI
2093379.338670585,NA,0.8118035125256308,ESSK
10099392.063011203,194.20987149930346,0.8541499509672819,ESTH
3315826.088857699,161.22674296390534,0.8764375501470981,ESTR
10914333.142554251,190.07812831305262,0.8645805473834359,ESTW
2995785.2151605412,159.31651701347855,0.8104662565748417,ESUA
7637547.805841648,143.3610265111319,0.8321298029776233,ESUS
10623407.946556192,182.38598249308777,0.882767228314166,ESVN
8386435.140385809,143.3610265111319,0.8321298029776233,ESZA
4899632.652641766,83.39008607952832,NA,AEFI
13377498.61197661,154.97591079724694,0.8430953017740929,ARFI
2009886.2587604236,80.72117929905873,0.5778728715342782,ATFI
13426266.786084434,139.79488230792103,0.5828652937505572,AUFI
2257895.7904557437,NA,0.8011054649193189,BAFI
1951601.7640960948,NA,0.6053311937238122,BEFI
2338578.2085966594,114.66553102239561,0.8254435232236783,BGFI
4585199.949939696,83.39008607952832,NA,BHFI
10584211.169323845,70.14950652788242,0.859944726754034,BRFI
1229874.867863514,152.8453984389459,0.8032450744405812,BYFI
5402334.769225952,139.79488230792103,0.5828652937505572,CAFI
2189175.268227369,80.72117929905873,0.5778728715342782,CHFI
13326447.671158051,154.97591079724694,0.8430953017740929,CLFI
10007044.878403097,154.97591079724694,0.8430953017740929,COFI
1715963.4209050308,NA,0.7979852010341446,CZFI
1658785.6011462673,80.72117929905873,0.5778728715342782,DEFI
1252778.6387582312,128.13289166617045,0.5377551930106089,DKFI
4330281.938420905,83.39008607952832,NA,DZFI
556597.4539663672,NA,0.8773290541142907,EEFI
4128894.3557043164,83.39008607952832,NA,EGFI
3307171.027645923,154.97591079724694,0.8430953017740929,ESFI
0,0,0,FIFI
2490483.44249747,NA,0.8529018454132121,FIFR
2019577.9594534594,139.79488230792103,0.5828652937505572,FIGB
2795485.46187976,NA,0.896585539805652,FIGR
NA,139.79488230792103,0.5828652937505572,FIHK
2196479.7961842967,NA,0.8011054649193189,FIHR
1927838.5168515833,178.064953208351,0.835071766069359,FIHU
10714058.58873479,152.25017324668661,0.8963180886154943,FIID
2284744.0278623397,139.79488230792103,0.5828652937505572,FIIE
3669199.4290663647,112.7854836350208,NA,FIIL
6176389.760118958,131.48392326615829,0.8415797450298654,FIIN
3667651.878241821,83.39008607952832,NA,FIIQ
2501294.873424481,106.32250569192587,0.8479094231969332,FIIT
3739865.454542324,83.39008607952832,NA,FIJO
7425716.523997589,161.0693616704586,0.8786663100650798,FIJP
8184173.243107237,104.39343416484624,0.8677899616653294,FIKH
6889972.137635224,149.95977598708507,0.8942676294909513,FIKR
4136500.758344555,83.39008607952832,NA,FIKW
3076333.4601774653,80.68870199684422,0.912989212801997,FIKZ
897373.5723470437,86.13540765697375,0.8404207898725149,FILT
781137.2384573725,129.7221974514547,NA,FILV
4157737.9353112374,83.39008607952832,NA,FIMA
2480997.4719356583,79.99179899872915,0.8020861192832308,FIMK
9362220.193747178,154.97591079724694,0.8430953017740929,FIMX
9597866.175686074,NA,NA,FIMY
1730224.329489815,NA,0.6053311937238122,FINL
836189.3845796838,72.45161535360381,0.5237585807256843,FINO
16849762.84449258,139.79488230792103,0.5828652937505572,FINZ
5310920.714340559,83.39008607952832,NA,FIOM
11602941.220093532,154.97591079724694,0.8430953017740929,FIPE
9009759.461157868,139.79488230792103,0.5828652937505572,FIPH
4869087.430197925,80.89910568540374,0.852545243826335,FIPK
1380455.3503525374,81.22276636587573,0.8180440402959793,FIPL
3512763.7895531054,70.14950652788242,0.859944726754034,FIPT
4659579.848665996,83.39008607952832,NA,FIQA
2004707.8920643067,82.39039127929334,0.8536150485869662,FIRO
2248660.3185701193,NA,0.8011054649193189,FIRS
3672095.015229198,156.2390326056403,0.8453240616920744,FIRU
4556404.191842515,83.39008607952832,NA,FISA
597884.6799709314,0,0,FISE
9289747.149164207,139.79488230792103,0.5828652937505572,FISG
2085987.200190897,80.41480349757808,0.801462066506196,FISI
1751226.039163464,NA,0.807524293483106,FISK
7742615.015973694,145.45063256517048,0.898546848533476,FITH
2837931.5020218166,122.5518288963709,0.9013996612284925,FITR
7869242.865919392,145.48428938994067,0.8854417402157438,FITW
1708186.4427649418,82.3873428022765,0.8204511010073995,FIUA
7500843.575818088,139.79488230792103,0.5828652937505572,FIUS
8007988.160377394,147.48792929961647,0.8775965053044485,FIVN
10464032.134567715,139.79488230792103,0.5828652937505572,FIZA
5220813.494747943,NA,NA,AEFR
11095457.530608932,NA,0.7491307836319872,ARFR
877586.0979745368,NA,0.8534367477935277,ATFR
15269701.68580345,NA,0.8161718819648747,AUFR
1256598.8793449842,NA,0.80770259427654445,BAFR
557909.6528114681,NA,0.8549523045377553,BEFR
1849684.9827270943,NA,0.8172416867255059,BGFR
4808264.040022042,NA,NA,BHFR
8422414.49901869,NA,0.7019702237674957,BRFR
2020609.3197793325,NA,0.836765623607025,BYFR
6114383.191959756,NA,0.8161718819648747,CAFR
472916.2310358422,NA,0.8534367477935277,CHFR
11197638.532156594,NA,0.7491307836319872,CLFR
8465118.282474717,NA,0.7491307836319872,COFR
1054838.3035052523,NA,0.8225907105286618,CZFR
873052.3514286781,NA,0.8534367477935277,DEFR
1244403.6288563777,NA,0.8369439244004635,DKFR
2005678.0463712623,NA,NA,DZFR
2155444.956634281,NA,0.8742087902291166,EEFR
3248600.501056876,NA,NA,EGFR
826946.3639384499,NA,0.7491307836319872,ESFR
2490483.44249747,NA,0.8529018454132121,FIFR
0,0,0,FRFR
987793.973225679,NA,0.8161718819648747,FRGB
1810324.7114819223,NA,0.8501381831149148,FRGR
NA,NA,0.8161718819648747,FRHK
1054581.0995603523,NA,0.80770259427654445,FRHR
1380713.4910495637,NA,0.8790229116519568,FRHU
12557256.216725767,NA,0.8880271017206026,FRID
1061032.8215683142,NA,0.8161718819648747,FRIE
3236460.4048305736,NA,NA,FRIL
7289438.950639668,NA,0.8141214228403316,FRIN
3833729.8790586796,NA,NA,FRIQ
929744.3138435816,NA,0.6975127039315324,FRIT
3363706.705542788,NA,NA,FRJO
9900399.487805126,NA,0.9170009806543639,FRJP
9957796.410478685,NA,0.8982793973433182,FRKH
9310937.660944147,NA,0.8908799144156192,FRKR
4352010.759281265,NA,NA,FRKW
4858522.391545911,NA,0.9071944370152447,FRKZ
1887676.1934727966,NA,0.8416688954265846,FRLT
1993516.4098542007,NA,NA,FRLV
1670314.4653725277,NA,NA,FRMA
1664434.0438108437,NA,0.8064544887224747,FRMK
9210557.431219436,NA,0.7491307836319872,FRMX
11379077.160489496,NA,NA,FRMY
772915.8200673087,NA,0.8549523045377553,FRNL
1853135.6723489503,NA,0.8611036819113845,FRNO
19257956.201699384,NA,0.8161718819648747,FRNZ
5673654.002873545,NA,NA,FROM
9908270.567810588,NA,0.7491307836319872,FRPE
11151142.452542916,NA,0.8161718819648747,FRPH
6032946.418469636,NA,0.8245520192564856,FRPK
1469106.717069931,NA,0.8397967370954801,FRPL
1090155.8967744745,NA,0.7019702237674957,FRPT
4901575.254636605,NA,NA,FRQA
1772346.3660154615,NA,0.7033074797182848,FRRO
1508355.1858233404,NA,0.80770259427654445,FRRS
6114383.1919597555,NA,0.8594989747704377,FRRU
4468600.89335261,NA,NA,FRSA
1965277.7485135875,NA,0.8529018454132121,FRSE
10817198.212534895,NA,0.8161718819648747,FRSG
1015076.8509438329,NA,0.8069002407060711,FRSI
1349999.9344625901,NA,0.8196487474369261,FRSK
9426040.339431822,NA,0.879736114825711,FRTH
2786076.5418858896,NA,0.885798341802621,FRTR
10114935.648343101,NA,0.9101364001069805,FRTW
2265598.327490256,NA,0.8378354283676562,FRUA
7650860.168381541,NA,0.8161718819648747,FRUS
9902335.582094176,NA,0.9130783631987163,FRVN
8800070.40555901,NA,0.8161718819648747,FRZA
5805226.845214116,156.59282004870923,NA,AEGB
11360045.292548204,143.3610265111319,0.8321298029776233,ARGB
1424932.8714307158,150.1034955562486,0.6117500222875992,ATGB
15369769.582945516,0,0,AUGB
1913035.2099011648,NA,0.7687438709102256,BAGB
646942.2649891688,NA,0.5849157528751002,BEGB
2439733.006438095,143.1037256022776,0.7995899081750913,BGGB
5409089.942770941,156.59282004870923,NA,BHGB
8579126.437234227,142.1286442918744,0.8577159668360523,BRGB
2103718.3321183943,194.1888537781997,0.8062761879290362,BYGB
5158588.861348806,0,0,CAGB
1150110.6972951044,150.1034955562486,0.6117500222875992,CHGB
11339595.784078034,143.3610265111319,0.8321298029776233,CLGB
8234665.047123061,143.3610265111319,0.8321298029776233,COGB
1383718.9458626558,NA,0.8008380137291611,CZGB
1013834.5682585092,150.1034955562486,0.6117500222875992,DEGB
919448.3770881863,208.1559704949568,0.5957921012748506,DKGB
2950091.4390666047,156.59282004870923,NA,DZGB
1906959.073671216,NA,0.9048765267005437,EEGB
4088686.203887909,156.59282004870923,NA,EGGB
1558472.87110583,143.3610265111319,0.8321298029776233,ESGB
2019577.9594534594,139.79488230792103,0.5828652937505572,FIGB
987793.973225679,NA,0.8161718819648747,FRGB
0,0,0,GBGB
2573528.4392527346,NA,0.85557635731479,GBGR
NA,0,0,GBHK
1707738.563722529,NA,0.7687438709102256,GBHR
1857553.425791941,196.02334345368018,0.8892752072746724,GBHU
12629171.48447701,178.79355121436967,0.8754568957831862,GBID
287251.95023462275,0,0,GBIE
3957891.2087662816,155.84136779784353,NA,GBIL
7648651.934610002,142.65460625566817,0.8573593652491753,GBIN
4408627.993326357,156.59282004870923,NA,GBIQ
1749917.2208201266,130.6380977293918,0.8045823303913703,GBIT
4076288.2442312744,156.59282004870923,NA,GBJO
9374700.125872558,158.12058072706304,0.8913256663992155,GBJP
10047266.343255823,171.81279788157724,0.8977444949630026,GBKH
8891442.784987899,151.05295046335434,0.8822323259338504,GBKR
4936896.05341174,156.59282004870923,NA,GBKW
4866622.210071,150.84742633205883,0.8834804314879201,GBKZ
1789061.0649246122,156.59440164317573,0.8518320406525809,GBLT
1844129.7439780454,147.3391846908438,NA,GBLV
2450321.094732802,156.59282004870923,NA,GBMA
2344198.3868772853,149.73802994724304,0.8036016760274584,GBMK
8467607.32670165,143.3610265111319,0.8321298029776233,GBMX
11477555.136116292,NA,NA,GBMY
669922.3977708671,NA,0.5849157528751002,GBNL
1209581.724441285,151.996245195928,0.6033698849959883,GBNO
18693535.91863845,0,0,GBNZ
6258711.659840275,156.59282004870923,NA,GBOM
9773825.487376615,143.3610265111319,0.8321298029776233,GBPE
11009090.701184575,0,0,GBPH
6343849.089221265,152.64404428355306,0.848176874387091,GBPK
1615220.0140823936,149.72593886723124,0.8471070696264598,GBPL
1642040.7090277642,142.1286442918744,0.8577159668360523,GBPT
5499898.010169178,156.59282004870923,NA,GBQA
2237896.708270374,150.89471534217884,0.7723990371757155,GBRO
2121438.161388358,NA,0.7687438709102256,GBRS
5675571.8474060595,118.52280309371879,0.7918338236605152,GBRU
5149547.4172406625,156.59282004870923,NA,GBSA
1422450.471741054,139.79488230792103,0.5828652937505572,GBSE
11045835.846984524,0,0,GBSG
1609359.2443843142,149.86605120823214,0.7932602300080236,GBSI
1729186.0978361147,NA,0.80770259427654445,GBSK
9558899.328895325,196.374499309317,0.8666310065079789,GBTH
3353642.726066438,169.3507760323158,0.905233128287421,GBTR
9884392.919461325,184.7160336687225,0.9096906481233842,GBTW
2526797.1743496587,148.8808647331636,0.8524560934296158,GBUA
6810054.563225357,0,0,GBUS
9921171.458822796,188.3424006882271,0.9254702683426941,GBVN
9786982.62984886,0,0,GBZA
3440002.9454090977,NA,NA,AEGR
12008772.323113926,NA,0.839083533921726,ARGR
1162792.5796185392,NA,0.8625300882588928,ATGR
13665929.856382502,NA,0.85557635731479,AUGR
679309.6405201537,NA,0.8597664259605955,BAGR
1926586.4431890042,NA,0.8822323259338504,BEGR
511572.96378251904,NA,0.8553980565213515,BGGR
3023587.5122485165,NA,NA,BHGR
9617409.412913185,NA,0.8039582776143355,BRGR
1624645.6227883622,NA,0.8882054025140411,BYGR
7652219.632076655,NA,0.85557635731479,CAGR
1442769.8100639803,NA,0.8625300882588928,CHGR
12298600.269833775,NA,0.839083533921726,CLGR
10083683.039462345,NA,0.839083533921726,COGR
1318545.1534127886,NA,0.8677899616653294,CZGR
1653497.9582516507,NA,0.8625300882588928,DEGR
2089657.2826409165,NA,0.8718908799144156,DKGR
2139916.1320622116,NA,NA,DZGR
